Shape,Clarity,Color,Shape-Color-Clarity,Begin Size,End Size,List,Date
PS,VVS2,E,PS-E-VVS2-10,10,10.99,90500,7/5/2024
PS,VS1,E,PS-E-VS1-10,10,10.99,83500,7/5/2024
PS,VS2,E,PS-E-VS2-10,10,10.99,72500,7/5/2024
PS,SI1,E,PS-E-SI1-10,10,10.99,53500,7/5/2024
PS,SI2,E,PS-E-SI2-10,10,10.99,39000,7/5/2024
PS,SI3,E,PS-E-SI3-10,10,10.99,19500,7/5/2024
PS,I1,E,PS-E-I1-10,10,10.99,11700,7/5/2024
PS,I2,E,PS-E-I2-10,10,10.99,5000,7/5/2024
PS,I3,E,PS-E-I3-10,10,10.99,2200,7/5/2024
PS,IF,F,PS-F-IF-10,10,10.99,94500,7/5/2024
PS,VVS1,F,PS-F-VVS1-10,10,10.99,88500,7/5/2024
PS,VVS2,F,PS-F-VVS2-10,10,10.99,83500,7/5/2024
PS,VS1,F,PS-F-VS1-10,10,10.99,76500,7/5/2024
PS,VS2,F,PS-F-VS2-10,10,10.99,66500,7/5/2024
PS,SI1,F,PS-F-SI1-10,10,10.99,49500,7/5/2024
PS,SI2,F,PS-F-SI2-10,10,10.99,36500,7/5/2024
PS,SI3,F,PS-F-SI3-10,10,10.99,18500,7/5/2024
PS,I1,F,PS-F-I1-10,10,10.99,11100,7/5/2024
PS,I2,F,PS-F-I2-10,10,10.99,4800,7/5/2024
PS,I3,F,PS-F-I3-10,10,10.99,2100,7/5/2024
PS,IF,G,PS-G-IF-10,10,10.99,79000,7/5/2024
PS,VVS1,G,PS-G-VVS1-10,10,10.99,74500,7/5/2024
PS,VVS2,G,PS-G-VVS2-10,10,10.99,69500,7/5/2024
PS,VS1,G,PS-G-VS1-10,10,10.99,65000,7/5/2024
PS,VS2,G,PS-G-VS2-10,10,10.99,57500,7/5/2024
PS,SI1,G,PS-G-SI1-10,10,10.99,46000,7/5/2024
PS,SI2,G,PS-G-SI2-10,10,10.99,34000,7/5/2024
PS,SI3,G,PS-G-SI3-10,10,10.99,17000,7/5/2024
PS,I1,G,PS-G-I1-10,10,10.99,10600,7/5/2024
PS,I2,G,PS-G-I2-10,10,10.99,4600,7/5/2024
PS,I3,G,PS-G-I3-10,10,10.99,2000,7/5/2024
PS,IF,H,PS-H-IF-10,10,10.99,65500,7/5/2024
PS,VVS1,H,PS-H-VVS1-10,10,10.99,61000,7/5/2024
PS,VVS2,H,PS-H-VVS2-10,10,10.99,57000,7/5/2024
PS,VS1,H,PS-H-VS1-10,10,10.99,53000,7/5/2024
PS,VS2,H,PS-H-VS2-10,10,10.99,46500,7/5/2024
PS,SI1,H,PS-H-SI1-10,10,10.99,39500,7/5/2024
PS,SI2,H,PS-H-SI2-10,10,10.99,30500,7/5/2024
PS,SI3,H,PS-H-SI3-10,10,10.99,16000,7/5/2024
PS,I1,H,PS-H-I1-10,10,10.99,10100,7/5/2024
PS,I2,H,PS-H-I2-10,10,10.99,4400,7/5/2024
PS,I3,H,PS-H-I3-10,10,10.99,1900,7/5/2024
PS,IF,I,PS-I-IF-10,10,10.99,51000,7/5/2024
PS,VVS1,I,PS-I-VVS1-10,10,10.99,47500,7/5/2024
PS,VVS2,I,PS-I-VVS2-10,10,10.99,44000,7/5/2024
PS,VS1,I,PS-I-VS1-10,10,10.99,40500,7/5/2024
PS,VS2,I,PS-I-VS2-10,10,10.99,37000,7/5/2024
PS,SI1,I,PS-I-SI1-10,10,10.99,33000,7/5/2024
PS,SI2,I,PS-I-SI2-10,10,10.99,26000,7/5/2024
PS,SI3,I,PS-I-SI3-10,10,10.99,15000,7/5/2024
PS,I1,I,PS-I-I1-10,10,10.99,9700,7/5/2024
PS,I2,I,PS-I-I2-10,10,10.99,4200,7/5/2024
PS,I3,I,PS-I-I3-10,10,10.99,1800,7/5/2024
PS,IF,J,PS-J-IF-10,10,10.99,39500,7/5/2024
PS,VVS1,J,PS-J-VVS1-10,10,10.99,37000,7/5/2024
PS,VVS2,J,PS-J-VVS2-10,10,10.99,34500,7/5/2024
PS,VS1,J,PS-J-VS1-10,10,10.99,31500,7/5/2024
PS,VS2,J,PS-J-VS2-10,10,10.99,28500,7/5/2024
PS,SI1,J,PS-J-SI1-10,10,10.99,25500,7/5/2024
PS,SI2,J,PS-J-SI2-10,10,10.99,22000,7/5/2024
PS,SI3,J,PS-J-SI3-10,10,10.99,13500,7/5/2024
PS,I1,J,PS-J-I1-10,10,10.99,9100,7/5/2024
PS,I2,J,PS-J-I2-10,10,10.99,4000,7/5/2024
PS,I3,J,PS-J-I3-10,10,10.99,1700,7/5/2024
PS,IF,K,PS-K-IF-10,10,10.99,31500,7/5/2024
PS,VVS1,K,PS-K-VVS1-10,10,10.99,29500,7/5/2024
PS,VVS2,K,PS-K-VVS2-10,10,10.99,27500,7/5/2024
PS,VS1,K,PS-K-VS1-10,10,10.99,25000,7/5/2024
PS,VS2,K,PS-K-VS2-10,10,10.99,23000,7/5/2024
PS,SI1,K,PS-K-SI1-10,10,10.99,21000,7/5/2024
PS,SI2,K,PS-K-SI2-10,10,10.99,18500,7/5/2024
PS,SI3,K,PS-K-SI3-10,10,10.99,12000,7/5/2024
PS,I1,K,PS-K-I1-10,10,10.99,8600,7/5/2024
PS,I2,K,PS-K-I2-10,10,10.99,3800,7/5/2024
PS,I3,K,PS-K-I3-10,10,10.99,1600,7/5/2024
PS,IF,L,PS-L-IF-10,10,10.99,23000,7/5/2024
PS,VVS1,L,PS-L-VVS1-10,10,10.99,21500,7/5/2024
PS,VVS2,L,PS-L-VVS2-10,10,10.99,20500,7/5/2024
PS,VS1,L,PS-L-VS1-10,10,10.99,19000,7/5/2024
PS,VS2,L,PS-L-VS2-10,10,10.99,17500,7/5/2024
PS,SI1,L,PS-L-SI1-10,10,10.99,16000,7/5/2024
PS,SI2,L,PS-L-SI2-10,10,10.99,14000,7/5/2024
PS,SI3,L,PS-L-SI3-10,10,10.99,10500,7/5/2024
PS,I1,L,PS-L-I1-10,10,10.99,7700,7/5/2024
PS,I2,L,PS-L-I2-10,10,10.99,3600,7/5/2024
PS,I3,L,PS-L-I3-10,10,10.99,1600,7/5/2024
PS,IF,M,PS-M-IF-10,10,10.99,17500,7/5/2024
PS,VVS1,M,PS-M-VVS1-10,10,10.99,16500,7/5/2024
PS,VVS2,M,PS-M-VVS2-10,10,10.99,15500,7/5/2024
PS,VS1,M,PS-M-VS1-10,10,10.99,14500,7/5/2024
PS,VS2,M,PS-M-VS2-10,10,10.99,13500,7/5/2024
PS,SI1,M,PS-M-SI1-10,10,10.99,12500,7/5/2024
PS,SI2,M,PS-M-SI2-10,10,10.99,11500,7/5/2024
PS,SI3,M,PS-M-SI3-10,10,10.99,9000,7/5/2024
PS,I1,M,PS-M-I1-10,10,10.99,6400,7/5/2024
PS,I2,M,PS-M-I2-10,10,10.99,3300,7/5/2024
PS,I3,M,PS-M-I3-10,10,10.99,1500,7/5/2024
